video_id,keyword,comment_id,author,text,likes,published_at,reply_to
P1b1XV60s5A,Western Sahara Morocco,UgwvjiqDSQXRxbzAgMF4AaABAg,@harrydestaffano565,"Stupidity at the UN once again.  There is real genocide, famine and atrocities in Sudan now.  The UN is guilty, Shut it down!",0,2025-11-02T21:44:51Z,
P1b1XV60s5A,Western Sahara Morocco,UgwebztLEIDBCYxh6994AaABAg,@trueme8442,"The average Moroccan speaks at least 3 languages if not 4. 5, 6, 7...... we are a peaceful nation and we intend to remain peaceful...... to our neighbour Algeria,  you know we do not harbour any bad feelings.... we are one and our kids as yours carry the same blood .... let us change the face of NORTH AFRICA PLEASE....",0,2025-11-02T16:58:05Z,
P1b1XV60s5A,Western Sahara Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP2vgCYNFXU,@rox282,Peaceful nation that is stealing sahrawi land,0,2025-11-03T06:43:14Z,UgwebztLEIDBCYxh6994AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP7AaYIuLBo,@trueme8442,​@rox282 read history before you comment please.... i am too busy to answer idiots,0,2025-11-04T22:19:13Z,UgwebztLEIDBCYxh6994AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP8gzIb6Gbb,@rox282,​@trueme8442your fake history doesn&#39;t exist,0,2025-11-05T12:30:12Z,UgwebztLEIDBCYxh6994AaABAg
P1b1XV60s5A,Western Sahara Morocco,Ugx0xeWTK2ELCsb36cV4AaABAg,@trueme8442,"We are a cosmopolitan nation, we love and welcome foreigners. ... give us back what you took from us and we will show you the true face of hospitality ❤",0,2025-11-02T16:54:32Z,
P1b1XV60s5A,Western Sahara Morocco,UgzIb-MvbZcyHWsEFU94AaABAg,@trueme8442,Seuta and Melila next inshaallah ❤,3,2025-11-02T16:52:32Z,
P1b1XV60s5A,Western Sahara Morocco,Ugy6rc_272LPgePMRER4AaABAg,@trueme8442,"We are finally united! And we will work together building a new era...... no more refugee camps, no more separation! One Morocco .... solidarity and prosperity inshaallah ❤ VIVE LE MAROC ❤",7,2025-11-02T16:51:39Z,
P1b1XV60s5A,Western Sahara Morocco,UgyfbOq5ssj95ZX_iXd4AaABAg,@HelloCurve111,None of this would've been possible without Israel & the Israeli lobby in the U.S.,0,2025-11-02T13:44:35Z,
P1b1XV60s5A,Western Sahara Morocco,UgzEIZ1ZeVbnx-LJrCl4AaABAg,@LIVESTREAM-e3o,"The Polisario leaders receive their salaries from the Algerian people's treasury and are indifferent to a final solution. 
The Sahara will forever remain under Moroccan sovereignty.",11,2025-11-01T15:01:45Z,
P1b1XV60s5A,Western Sahara Morocco,UgwrIK16q36-raJQNgV4AaABAg,@chadllhatim3569,Thank you usa France Espagne Afriqua and more country ...👍👍❤ ...................Algeria 👎,5,2025-11-01T13:55:43Z,
P1b1XV60s5A,Western Sahara Morocco,Ugz8OjjSkVeynmeeltF4AaABAg,@chadllhatim3569,Good job morroco ❤,13,2025-11-01T13:53:30Z,
P1b1XV60s5A,Western Sahara Morocco,Ugx68jotBKn25OtrvsZ4AaABAg,@nawfalism,"The Algerian official criticizes colonial domination, yet he does so in French- the very language imposed by colonizers.",20,2025-11-01T12:42:48Z,
P1b1XV60s5A,Western Sahara Morocco,Ugx68jotBKn25OtrvsZ4AaABAg.AOzQF0UaAmsAP0gnm_YuVK,@dsa_made_easy,On point,0,2025-11-02T09:54:43Z,Ugx68jotBKn25OtrvsZ4AaABAg
P1b1XV60s5A,Western Sahara Morocco,Ugx68jotBKn25OtrvsZ4AaABAg.AOzQF0UaAmsASAvp-cePgq,@Sohaib92,"While still controlling territories that belonged to Tunisia, Mali, and Niger",0,2026-01-19T22:52:32Z,Ugx68jotBKn25OtrvsZ4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg,@MrDinars2004,"Morocco is rewarded for helping Israel all since 1950. Free Palestine, Free Western Sahara, and Free the world.",5,2025-11-01T12:37:43Z,
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAOzSGdCt_YS,@airdreamgalaxy3554,West Algeria belongs to Morocco,9,2025-11-01T13:00:30Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAOzUJrLtUvW,@MrDinars2004,"​@airdreamgalaxy3554I am a Berber who lives in Tangier and knocks the whole of North Africa was Berber and there was no Morocco or Algeria. Do your homework, brother. And Morocco is Israel, right? Or did you want to deny that?",0,2025-11-01T13:18:25Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP3zra4bMzb,@IsmailEldarabi,​@MrDinars2004you cannot be fr 🫩✌️,0,2025-11-03T16:38:58Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP466BdgVcs,@TheLordHyperSonic,Free yourself,0,2025-11-03T17:42:16Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP5xhc8ofrt,@airdreamgalaxy3554,"@MrDinars2004 I agree, I am also Berber.",0,2025-11-04T10:58:37Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP5yf7IwUiR,@MrDinars2004,"​@TheLordHyperSonicI am free, alhamdulillah. Berber means freedom, and I wish you and the rest the same freedom that I have. Freedom for Morocco, free from the dictators in Rabat.",0,2025-11-04T11:07:01Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP6nsG3JMRc,@TheLordHyperSonic,"⁠@MrDinars2004alhamdolilah?<br>And you support a separatist group?<br>Are you ill or what? <br>If you are, please consider going to a doctor.",0,2025-11-04T18:51:56Z,UgwiNFiGr3rEMLeWPtB4AaABAg
P1b1XV60s5A,Western Sahara Morocco,Ugw5Vi6ijjttu7PD7hR4AaABAg,@AhmedBenchawi-mor,الصحراء المغربية كانت ولا زالت مغربية الى ان يرث الله الارض ومن عليها,15,2025-11-01T08:21:50Z,
P1b1XV60s5A,Western Sahara Morocco,UgzjJpZeojdQsCAgTq94AaABAg,@AllalBenAdam-v8k,Next Eastern Sahara and Next the Unification of the Amazigh Atlas Mountains Land all the way to Egypt Border and the Unification of AL-MAGHREB in it entirety and Next the Unification of the Fatimid Empire.,7,2025-11-01T07:52:46Z,
P1b1XV60s5A,Western Sahara Morocco,UgzjJpZeojdQsCAgTq94AaABAg.AOyu2lCV8F4AP0bYHVnP_o,@Alsharaylive,اي عربي؟؟ نحن لسنا عرب نحن مسلمون,0,2025-11-02T09:08:46Z,UgzjJpZeojdQsCAgTq94AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgzjJpZeojdQsCAgTq94AaABAg.AOyu2lCV8F4AP16B-wwvpO,@HelloCurve111,Don&#39;t forget your psychological medicine today,0,2025-11-02T13:45:12Z,UgzjJpZeojdQsCAgTq94AaABAg
P1b1XV60s5A,Western Sahara Morocco,UgzjJpZeojdQsCAgTq94AaABAg.AOyu2lCV8F4AP1psmjVgGj,@AllalBenAdam-v8k,"@HelloCurve111 Has anyone thought you about History repeats itself? Your stupid sarcastic comment is kind of cool, and by  the way do you know the Moroccan saying of &quot;MSHI-T-KHRA&quot;? &quot;WA-MSHI-T-KHRA-3LA-RASIK-A-KHOROTO&quot;",0,2025-11-02T20:33:16Z,UgzjJpZeojdQsCAgTq94AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugy0JkzIWUNW2-oObI94AaABAg,@ChajratAmlou,Had 3ribouch ki sla7 lihoum ghir Netenyahu.,0,2025-11-13T21:29:58Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgxkaVUoEaP5Bp6O5OZ4AaABAg,@googleaccount7977,Morocco has too much patience with those terrorists,0,2025-10-29T18:07:36Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgxBiIY3P_7g5l6591t4AaABAg,@Alam-Almostakbal,Polisario = Terorism,0,2020-12-14T13:58:16Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugwuu3GWAftQjiynAzF4AaABAg,@drissmahfoudi8505,Let us explain to some of  the terrorists that Algeria is using to destabilize the Maghreb region,0,2020-11-21T21:56:31Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgxS7rnsBZteivfQNch4AaABAg,@nourden13490,"For those who dont know: Northafrica before Colonisation Map: https://commons.m.wikimedia.org/wiki/File:Empire_alaouite_-_XVIIIe_s-es.svg

So historically seen after the Colonisation the Parts of the Countries should go back to how it was before. And because algeria was afraid that the moroccans could get their land back ( algerian sahara is rich with oil and gas) their created polisario as a fake saharan native people to block morocco from getting its historically seen, land.
That is fact and only ignorants cant accept it.

2. Source: https://fr.m.wikipedia.org/wiki/Empire_ch%C3%A9rifien",0,2020-11-18T16:58:36Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugw5dgv6GbJMR6Hv69Z4AaABAg,@rotopklote6954,Morocco has to change its American/ European alliance into a Russian alliance before its too late. The American and European nations do not regonize God almighty anymore they have thrown their Christian Faith and heritage away and Faith became something for sunday morning. The real Christians are in the East (Russia) and those are who We (Muslims) have to make an Alliance with. If we (Morocco) do so Morocco wil be Powerful and it can then reclaim all its territory under Spanish occuppation only by strenght and Force and backed by Russian weaponry and with Russian Power Morocco can infleunce the whole region and nobody in europe will dare to dream to colonize North Africa ever again. Its time to wake up America will never come to the needs of Morocco. The americans only sell us weapons and have never done something Good for morocco. MOROCCO NEEDS Russia and Russia needs Morocco to contain the Nato criminal alliance which has killed more the a million muslims and still counting,0,2020-11-17T21:56:53Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgyyR-LdKZsH9CQrSw54AaABAg,@sidimouhamedwahid5684,🇲🇦 🇲🇦 🇲🇦 🇲🇦 🇲🇦 🇲🇦 🇲🇦 🇲🇦 🇲🇦,3,2020-11-16T21:49:59Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgwYfrFJpriPzw13-j54AaABAg,@nourden13490,"For all these wannabe Freedom and Democracy supporters: i used to live in Morocco and now i live in Switzerland. In Morocco you can drive your car at night just for fun. In switzerland you have to have a important reason to drive at 00:00 or later. In Morocco you can drive Bicycle. In Switzerland you have to do a Driving Test for everyrhing. In Morocco you can wear whatever you want. In switzerland you cant wear niqab. In Morocco you can work without any without an apprenticeship. In switzerland you need apprenticeship to work. In Morocco you can drive every Car. In Switzerland certain cars arenot allowed.... Just some examples but there are more and more...
The Moroccan Gov offered the Polisario so many time to turn back to Morocco and they can get the Citizenship but they denied it. 90% of the Polisarios are not even Saharawis. They are Traitors originally from Marrakech, Rabat, Ouarzazate and other Moroccan Cities. Even though they kidnapped so many innocent moroccans to bring them to Tindouf the Moroccan gov always offered them a peaceful solution. So stop accusing Morocco of something the Algerian Media has made fake news of.",6,2020-11-16T21:32:52Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg,@elidrysyabdelhamid5579,Facts:polisario front leader is a wanted man and can't go out of the country (brahim ghali that's his name) and he is one of the most wanted criminals in spain,11,2020-11-16T20:49:46Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg.9G86NAVn4349GC-5Fekge9,@elidrysyabdelhamid5579,FeuFlam Dz Yes his majesty the king Mohammed 6 is always wanted in all of Morocco because he is very popular and making a great job developing the country,1,2020-11-18T09:03:07Z,Ugxsn9jWpc-v2wbL2wp4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg.9G86NAVn4349GCLeLbrcea,@elidrysyabdelhamid5579,"FeuFlam Dz hhhhh yes I am starving ,Mr. Ben Barka or any other I don&#39;t care about it , I am focused on my country , I am an engineer in Morocco so I am inside the scene ,no one is captured because of his beleives but because of his acts (destruction ...) and you as algerian I think the only one who can&#39;t talk about this matter ,if Morocco is the most debted country in africa ,japan is the leader in the world ,Morocco is a poor country in ressources most of his income is from industrial sector and agriculture , so stop spreading lies ,decorators don&#39;t build countries especially in 2020 ,open your mind your algerian media is feeding you lies",1,2020-11-18T12:20:17Z,Ugxsn9jWpc-v2wbL2wp4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg.9G86NAVn4349GCVEPRQbpW,@elidrysyabdelhamid5579,"FeuFlam Dz  First of all if you can&#39;t defend your points just stop jumping from topic to another, from the king to Sahara to ben Barka..., didn&#39;t you see that all those points have nothing in common, so Ceuta and milia are colonized for more than 600 years, not like the Moroccan Sahara which was colonized for few years for the Sahrawis who you said want liberation are the ones in Algeria, and a few in morocco they are about 50 000 at most, the Sahrawis in Moroccan Sahara who are loyal to the kingdom are more than 300 000 at least and let me just inform you that his majesty the king Hassan 2 was the one who first introduced Referendum as a solution to the problem (istifta2) because he knew that he has the majority in his side, I am telling you to stop believing in your media. about what morocco have yes we are poor in resources I already said that but we are the first country in Africa in the automotive sector that&#39;s just one of a lot, phosphate represents nothing of our GDP and all of that is because of the leadership of our country&#39;s head: his majesty the King Mohamed 6",1,2020-11-18T13:43:59Z,Ugxsn9jWpc-v2wbL2wp4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg.9G86NAVn4349GCZkTpRYHQ,@elidrysyabdelhamid5579,"FeuFlam Dz  Yeah I&#39;m ashamed, sorry for wasting your time :D",1,2020-11-18T14:23:27Z,Ugxsn9jWpc-v2wbL2wp4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugxsn9jWpc-v2wbL2wp4AaABAg.9G86NAVn4349Hs3odKtX1R,@monky5090,FeuFlam Dz do you think being indebted means weak??,0,2020-12-29T23:03:09Z,Ugxsn9jWpc-v2wbL2wp4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgxARauJazRhbtP55bJ4AaABAg,@MassNssen,Worth noting that the road that was cleared was Morocco's only link to the rest of Africa and it has been blocked for three weeks before the intervention.,8,2020-11-16T20:25:53Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugwx44BNCXjSxeKgr6J4AaABAg,@Frenchkisssss,"1991 + « almost 20 years later » dude we are in 2020, its almost 30 years later... you guys cant do math.",3,2020-11-16T19:34:58Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg,@Frenchkisssss,Good Job Morocco,20,2020-11-16T19:28:25Z,
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G7zvG69PQx,@Frenchkisssss,@StoicFlowing Are you from Egypt or Lebanon? You must be from a democratic and peaceful country if you are lecturing me about human rights ? Am i correct ?,1,2020-11-16T19:44:39Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G83yePqnnz,@Frenchkisssss,"@StoicFlowing I support my country. Morocco was for the referendum but Algeria refused to let the UN do a census there... We dont know who they are ? They could be Mauritanian or even Algerians... we know that Algerians lie about the real number of refugees... who is going to vote ? So its more complex than what you think. Its not black and white... And tell me why nobody cares about the will of these people?  : <a href=""https://www.youtube.com/watch?v=xZhcBKFexrQ"">https://youtu.be/xZhcBKFexrQ</a>",1,2020-11-16T20:28:49Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G896r7-soX,@Frenchkisssss,@KGB Not true. Again thats pure Algerian propaganda. Dont fall for it. Have a nice day.,4,2020-11-16T21:13:45Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G89ujwaurm,@nourden13490,@KGB loool im Native Moroccan i Speak Berber and we have so much freedom likein no other country the only thing you cant do and i accept it and all berber people is to curse on the King. I used to live in France and im now in Switzerland... They all sre talking about freedom but no freedom here. You cant even drive a bycicle without license and you cant tune your car and yu cant go everywhere... In Morocc you can do anything except harming the othera or the king. So stop talking shit about morocco!!!!,1,2020-11-16T21:20:42Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G8CrLikYJm,@nourden13490,@KGB Southern Morocco<br>Listen Brother im Amazigh from Taroudant. No one here complains about opression. Fun fact is that 80% of the Moroccans sre Berber origin so its not evem possible to opress 80% of the population. I can go to casablanca or rabat and speak to anyone in berber and they will respond to me as if they are berbers. The media shows only 1% of the population who are separatists and got Support by foreign gov to destabilize Morocco for their benefits. Please stop believing blindly rhe media ans do your own research bro,2,2020-11-16T21:46:27Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G8D_He83N9,@nourden13490,@KGB i edited my last comment just for you it hurts to see so many lies about my country in the media and some people who dont know anything about it but just what isin internet...,0,2020-11-16T21:52:44Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G8E6lO4jbl,@nourden13490,@KGB and about the beating of the saharawis here: my Cousin used to work in boujdour. He told me once that his little store got attacked by many polisario terrorists and they destroyed not only his store but many other stores and these beasts are violent and not normal. They go with swords against policemen and other moroccans. They are just making chaos and the police is forced to use force against them. I mean in other countries they shoot....,0,2020-11-16T21:57:26Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G8ELeZfbsk,@nourden13490,@KGB oh god you know my country better than me i will Stop talking to you because this discussion is not worth it 😂😂😂 boy i travelled trough whole morocco and you wanna teach me about my own country where i lived more than 28 years???,0,2020-11-16T21:59:28Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgybipvdNPPehGxCT394AaABAg.9G7y3GXPoL_9G8FpnTds_7,@nourden13490,"@KGB <a href=""https://www.youtube.com/watch?v=vDhXIM6POF8"">https://youtu.be/vDhXIM6POF8</a>  so you call this a peaceful demo with knives and thousand of violent activist who are attacking the city of laayoune???",0,2020-11-16T22:12:28Z,UgybipvdNPPehGxCT394AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,UgxVKP0s3WTC1RyjwB14AaABAg,@SunsetNova,Polisario are relic from the Cold War of the 70's and are being kept alive on Life Support by Algeria.,11,2020-11-16T19:11:54Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugwr9Up6_5hg_0vt3St4AaABAg,@thecafcl8409,Morocco doesn't want a referendum done in The SADR,2,2020-11-16T18:45:25Z,
M2dlmp_K-Bs,Western Sahara Morocco,Ugwr9Up6_5hg_0vt3St4AaABAg.9G7t8M5-NLI9LFQ5HVsA1L,@bundz_,"@StoicFlowing Morocco isn&#39;t a dictatorship buddy ,Morocco is a kingdom ,and kingdoms cannot be a dictatorship ,stop spreading misinformation",0,2021-03-23T23:33:45Z,Ugwr9Up6_5hg_0vt3St4AaABAg
M2dlmp_K-Bs,Western Sahara Morocco,Ugye_mPWz8-jS-0AXgV4AaABAg,@GG-bn9ij,This is no haha Moment,1,2020-11-16T18:21:51Z,
4x2i2fo8mMA,Western Sahara Morocco,UgzDJeWEpKmPF4NePJ94AaABAg,@14NINASKY,VIVE LE ROYAUME DU MAROC 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦 LE SAHARA EST MAROCAIN 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,1,2025-11-01T09:04:22Z,
4x2i2fo8mMA,Western Sahara Morocco,UgxHnQ9SQ-n5od2LF5p4AaABAg,@14NINASKY,IT' s a Moroccan Land,0,2025-11-01T09:03:45Z,
4x2i2fo8mMA,Western Sahara Morocco,UgxDAWEKBTKLX8i9FQB4AaABAg,@mohammedkombo4591,"Let them have their freedom to choose who they want to be,give Western Sahara its independence",0,2025-11-01T02:18:01Z,
